application_id,customer_id,application_date,channel,customer_segment,age_group,employment_status,annual_income,monthly_expenses,existing_loans,requested_amount,loan_term_months,debt_to_income_ratio,credit_history_length,previous_defaults,documents_complete,verification_errors,manual_review,processing_time_hours,decision,decision_reason,application_status,annual_income_imputed
APP-003637,CUST-003637,2025-09-29,online,retail_mass,36-45,employed,25869.81,1452.86,0,8649.35,12,0.29,13.6,0,False,2,False,48.3,approved,stable income relative to requested amount,completed,False
APP-017075,CUST-017075,2026-06-02,online,retail_mass,36-45,employed,42839.07,2398.31,1,35044.7,60,0.32,3.4,0,False,1,False,46.7,approved,stable income relative to requested amount,completed,False
APP-008572,CUST-008572,2026-05-08,mobile_app,self_employed,36-45,self_employed,22312.13,1018.58,1,30301.65,84,0.277,18.6,0,True,0,False,12.7,rejected,income insufficient relative to requested amount,completed,False
APP-019753,CUST-019753,2026-03-28,broker,retail_mass,18-25,unemployed,15335.95,749.88,0,7573.04,36,0.23,2.2,0,True,0,False,24.6,approved,stable income relative to requested amount,completed,False
APP-009484,CUST-009484,2025-09-04,online,retail_mass,46-55,employed,29998.96,1367.57,1,22593.54,48,0.305,31.2,0,True,0,False,19.1,approved,clean credit history,completed,False
APP-001912,CUST-001912,2024-12-31,broker,retail_affluent,65+,retired,42340.77,1605.69,1,65967.02,60,0.237,31.3,0,True,0,False,19.6,approved,stable income relative to requested amount,completed,False
APP-015182,CUST-015182,2025-12-06,online,retail_mass,56-65,employed,39632.78,2657.92,1,40059.33,60,0.356,15.6,0,True,0,False,25.1,approved,clean credit history,completed,False
APP-000599,CUST-000599,2025-12-16,broker,small_business,26-35,unemployed,12612.85,851.13,1,24763.79,36,0.464,9.1,1,True,0,False,16.3,approved,clean credit history,completed,False
APP-003892,CUST-003892,2025-08-25,broker,self_employed,36-45,employed,70199.82,2354.83,0,125768.16,120,0.175,10.5,0,True,0,False,23.0,rejected,income insufficient relative to requested amount,completed,False
APP-012333,CUST-012333,2025-11-24,mobile_app,retail_mass,46-55,employed,19825.66,583.03,0,15642.69,36,0.204,11.9,0,True,0,False,16.5,approved,clean credit history,completed,False
APP-005540,CUST-005540,2025-06-03,mobile_app,self_employed,26-35,self_employed,28144.15,1233.58,0,50260.14,24,0.166,5.0,0,False,3,True,116.6,approved,acceptable debt-to-income ratio,completed,False
APP-001652,CUST-001652,2025-01-27,mobile_app,retail_affluent,18-25,employed,196083.61,6481.59,2,324696.59,84,0.204,1.5,0,True,1,False,32.2,approved,clean credit history,completed,False
APP-017550,CUST-017550,2025-02-04,online,retail_mass,36-45,employed,55105.09,2214.63,1,56854.59,84,0.214,7.9,0,True,0,False,25.2,approved,acceptable debt-to-income ratio,completed,False
APP-008106,CUST-008106,2025-09-24,online,retail_mass,56-65,retired,13400.5,672.8,0,10166.98,48,0.223,40.4,0,True,1,False,20.1,approved,stable income relative to requested amount,completed,False
APP-014189,CUST-014189,2026-01-03,online,retail_mass,46-55,employed,36847.29,1351.54,0,35834.3,48,0.183,24.8,0,False,5,False,69.3,approved,clean credit history,completed,False
APP-001893,CUST-001893,2026-01-22,branch,retail_mass,26-35,employed,36556.4,1550.91,0,35965.02,48,0.21,9.2,1,True,0,False,20.8,approved,acceptable debt-to-income ratio,completed,False
APP-007833,CUST-007833,2025-10-09,online,retail_mass,26-35,employed,45924.5,3114.38,1,46964.03,60,0.308,2.9,0,False,4,True,106.7,approved,clean credit history,completed,False
APP-019480,CUST-019480,2025-06-06,online,retail_mass,56-65,employed,30945.72,913.35,0,36098.34,12,0.119,3.4,0,True,0,False,13.5,approved,clean credit history,completed,False
APP-011587,CUST-011587,2025-03-02,online,retail_mass,26-35,employed,40205.52,1221.66,0,14278.49,84,0.115,4.7,0,False,4,False,65.7,approved,stable income relative to requested amount,completed,False
APP-006502,CUST-006502,2025-10-05,online,retail_mass,56-65,self_employed,14172.92,428.72,0,13832.99,60,0.157,0.2,0,True,0,False,8.8,approved,stable income relative to requested amount,completed,False
APP-004362,CUST-004362,2025-09-27,phone,self_employed,26-35,self_employed,19289.66,949.74,0,7989.65,24,0.301,3.0,0,False,2,False,38.5,approved,clean credit history,completed,False
APP-000262,CUST-000262,2025-06-12,online,small_business,18-25,self_employed,43784.57,1963.4,1,101443.71,60,0.293,2.3,0,True,0,False,19.0,approved,stable income relative to requested amount,completed,False
APP-000375,CUST-000375,2025-02-19,branch,retail_mass,36-45,employed,75355.59,2573.73,0,47408.85,48,0.185,13.1,0,True,0,False,11.3,approved,stable income relative to requested amount,completed,False
APP-001966,CUST-001966,2025-07-20,branch,retail_affluent,46-55,employed,87427.28,6104.61,2,81061.81,120,0.443,14.2,0,True,1,False,22.5,rejected,debt-to-income ratio above acceptable threshold,completed,False
APP-003957,CUST-003957,2026-02-04,mobile_app,small_business,26-35,employed,80556.47,3329.87,1,129644.42,60,0.264,2.8,0,True,0,False,13.5,approved,stable income relative to requested amount,completed,False
APP-016579,CUST-016579,2025-05-15,branch,retail_mass,36-45,unemployed,15715.54,512.71,1,9503.86,48,0.254,17.5,0,True,1,False,31.4,approved,clean credit history,completed,False
APP-001466,CUST-001466,2025-12-12,mobile_app,retail_mass,46-55,employed,49112.13,3056.71,2,53021.81,60,0.374,21.2,0,True,1,False,24.4,approved,clean credit history,completed,False
APP-012615,CUST-012615,2026-04-08,branch,self_employed,18-25,self_employed,141934.32,8215.6,4,80742.31,36,0.326,2.0,0,True,0,False,16.5,approved,acceptable debt-to-income ratio,completed,False
APP-013543,CUST-013543,2025-11-13,broker,retail_mass,56-65,employed,57230.37,1734.0,1,27700.17,60,0.14,26.1,0,True,0,False,15.4,approved,acceptable debt-to-income ratio,completed,False
APP-005696,CUST-005696,2025-02-09,phone,retail_mass,26-35,employed,92549.63,3464.59,1,52769.44,60,0.201,6.9,0,True,0,False,24.5,,customer withdrew before a decision was reached,withdrawn,False
APP-001243,CUST-001243,2025-09-23,branch,retail_mass,46-55,employed,45257.8,2491.23,0,37465.45,36,0.27,29.6,0,True,0,False,6.7,,customer withdrew before a decision was reached,withdrawn,False
APP-008105,CUST-008105,2025-10-25,branch,self_employed,36-45,employed,51981.88,3619.33,1,48074.39,36,0.352,12.2,0,True,0,False,17.2,approved,stable income relative to requested amount,completed,False
APP-019274,CUST-019274,2025-12-31,online,retail_mass,26-35,employed,41129.89,1893.87,0,40901.58,48,0.201,10.9,0,True,0,False,9.2,approved,acceptable debt-to-income ratio,completed,False
APP-018067,CUST-018067,2026-04-29,broker,retail_affluent,46-55,employed,83521.74,3090.71,1,141704.07,84,0.246,8.8,0,True,0,False,13.8,approved,clean credit history,completed,False
APP-015075,CUST-015075,2026-03-24,branch,self_employed,65+,retired,43069.43,1744.57,2,34273.41,60,0.321,20.4,0,True,0,False,15.9,approved,stable income relative to requested amount,completed,False
APP-000941,CUST-000941,2025-08-08,broker,retail_mass,26-35,employed,42052.61,2818.33,0,27003.36,84,0.338,5.9,1,True,1,False,26.9,approved,acceptable debt-to-income ratio,completed,False
APP-002949,CUST-002949,2025-10-10,broker,small_business,36-45,self_employed,46613.4,2813.16,0,98745.06,48,0.224,18.9,0,True,0,False,22.6,approved,clean credit history,completed,False
APP-009663,CUST-009663,2025-06-11,mobile_app,retail_mass,56-65,unknown,40770.25,2731.81,0,33035.28,36,0.379,28.7,1,True,0,False,17.0,rejected,previous credit default on record,completed,False
APP-003346,CUST-003346,2025-11-24,broker,retail_mass,65+,retired,25153.07,973.0,1,17384.37,24,0.245,1.7,0,True,0,False,19.6,approved,stable income relative to requested amount,completed,False
APP-012714,CUST-012714,2025-08-17,branch,self_employed,26-35,self_employed,26928.1,1140.36,0,47482.14,48,0.183,7.1,0,True,0,False,22.0,approved,acceptable debt-to-income ratio,completed,False
APP-002657,CUST-002657,2025-05-26,branch,retail_mass,46-55,employed,61542.8,1843.39,1,40380.91,36,0.192,14.6,0,True,0,False,17.2,approved,stable income relative to requested amount,completed,False
APP-011045,CUST-011045,2025-08-21,branch,retail_mass,36-45,employed,39604.84,2330.79,0,25511.3,84,0.251,18.9,0,True,0,False,9.1,approved,acceptable debt-to-income ratio,completed,False
APP-012698,CUST-012698,2026-02-07,online,self_employed,26-35,self_employed,23871.93,1024.39,0,16038.22,48,0.204,2.7,0,True,0,False,13.7,approved,clean credit history,completed,False
APP-013353,CUST-013353,2025-08-25,online,retail_affluent,56-65,employed,71294.78,2132.04,2,85101.69,84,0.239,1.1,0,False,3,True,98.3,approved,stable income relative to requested amount,completed,False
APP-010905,CUST-010905,2026-02-11,online,small_business,56-65,self_employed,22628.39,1546.1,0,66401.53,120,0.266,33.0,0,False,1,False,37.5,approved,stable income relative to requested amount,completed,False
APP-019874,CUST-019874,2025-01-04,broker,retail_affluent,46-55,employed,159853.1,9130.71,2,208512.97,36,0.196,29.3,0,True,0,False,25.1,approved,clean credit history,completed,False
APP-017152,CUST-017152,2026-01-05,mobile_app,retail_mass,65+,self_employed,7411.33,482.59,0,5717.66,12,0.271,23.0,0,True,0,False,20.7,approved,stable income relative to requested amount,completed,False
APP-016134,CUST-016134,2025-08-30,mobile_app,small_business,65+,retired,36144.54,1997.84,1,82241.63,36,0.301,18.7,0,True,0,False,17.3,approved,clean credit history,completed,False
APP-018900,CUST-018900,2025-04-20,broker,small_business,46-55,self_employed,149151.88,6444.37,3,258267.3,120,0.226,1.8,0,True,0,False,24.6,approved,stable income relative to requested amount,completed,False
APP-005326,CUST-005326,2025-11-04,online,retail_affluent,36-45,employed,87024.79,4842.58,0,119402.71,48,0.231,4.6,0,True,0,False,19.2,approved,stable income relative to requested amount,completed,False
APP-016171,CUST-016171,2026-03-22,branch,retail_mass,26-35,employed,17204.18,546.91,2,12486.47,12,0.353,8.6,0,True,1,False,30.5,approved,clean credit history,completed,False
APP-006578,CUST-006578,2025-03-12,mobile_app,retail_mass,65+,retired,17036.51,736.64,0,8606.85,12,0.245,13.5,0,True,1,False,21.9,approved,stable income relative to requested amount,completed,False
APP-013862,CUST-013862,2025-08-13,broker,retail_affluent,56-65,employed,60009.52,2544.78,0,109492.71,84,0.282,15.3,0,True,2,True,93.8,approved,acceptable debt-to-income ratio,completed,False
APP-002799,CUST-002799,2025-08-04,branch,retail_mass,65+,retired,18590.45,1311.07,0,21367.13,24,0.307,30.1,0,True,0,False,11.9,approved,acceptable debt-to-income ratio,completed,False
APP-004306,CUST-004306,2026-02-07,online,retail_mass,46-55,employed,24418.03,1588.08,1,10497.75,36,0.37,8.0,0,False,0,True,118.9,approved,stable income relative to requested amount,completed,False
APP-014775,CUST-014775,2025-03-10,online,self_employed,65+,retired,19727.69,905.99,0,14060.97,48,0.202,25.5,1,True,0,True,86.4,approved,acceptable debt-to-income ratio,completed,False
APP-017279,CUST-017279,2025-01-06,branch,retail_mass,36-45,employed,34281.09,1582.97,0,34499.07,84,0.3,5.5,0,True,0,False,26.7,approved,clean credit history,completed,False
APP-018883,CUST-018883,2026-06-01,broker,retail_mass,18-25,employed,67279.17,4408.21,1,55541.49,36,0.35,0.8,0,True,1,False,28.8,approved,acceptable debt-to-income ratio,completed,False
APP-017669,CUST-017669,2025-07-31,online,self_employed,36-45,self_employed,33964.66,1970.27,2,20670.43,12,0.392,19.0,1,True,0,False,20.5,approved,clean credit history,completed,False
APP-007244,CUST-007244,2026-02-01,broker,retail_mass,26-35,employed,54815.45,1931.44,0,42576.73,24,0.155,2.4,0,True,0,False,21.0,approved,clean credit history,completed,False
APP-000298,CUST-000298,2025-06-03,mobile_app,self_employed,18-25,self_employed,9008.75,576.38,3,6461.25,12,0.956,0.2,2,True,0,False,21.0,rejected,debt-to-income ratio above acceptable threshold,completed,False
APP-019621,CUST-019621,2025-06-18,online,retail_affluent,26-35,employed,87271.91,3578.36,0,105228.66,120,0.206,11.3,0,True,0,False,15.7,approved,clean credit history,completed,False
APP-009241,CUST-009241,2025-04-26,broker,retail_mass,26-35,employed,43317.04,2121.73,0,30020.75,60,0.237,2.0,0,False,3,True,104.4,,customer withdrew before a decision was reached,withdrawn,False
APP-006770,CUST-006770,2025-11-02,phone,retail_mass,36-45,employed,86510.18,5765.54,1,53202.32,60,0.352,19.6,0,True,1,False,32.0,approved,acceptable debt-to-income ratio,completed,False
APP-003823,CUST-003823,2025-04-06,broker,retail_mass,46-55,employed,47288.87,1945.7,0,43945.14,24,0.177,21.7,0,True,1,False,15.5,approved,acceptable debt-to-income ratio,completed,False
APP-018269,CUST-018269,2025-01-13,broker,retail_mass,26-35,employed,47637.4,2751.27,1,31726.78,24,0.182,2.0,0,False,1,False,57.8,rejected,incomplete documentation,completed,True
APP-007977,CUST-007977,2026-06-24,phone,retail_mass,36-45,employed,21145.39,705.44,0,9323.83,24,0.128,16.4,0,True,0,False,25.9,approved,stable income relative to requested amount,completed,False
APP-011463,CUST-011463,2026-04-28,broker,self_employed,46-55,self_employed,37495.64,1395.6,0,28896.65,48,0.176,7.1,1,True,0,False,17.0,approved,clean credit history,completed,False
APP-002035,CUST-002035,2026-04-06,broker,retail_mass,56-65,employed,27449.83,1491.56,1,30216.44,36,0.296,23.9,0,True,0,False,21.2,approved,clean credit history,completed,False
APP-004039,CUST-004039,2025-07-22,online,retail_affluent,65+,retired,24753.59,1629.08,1,20940.11,84,0.328,29.8,0,False,1,False,35.6,approved,acceptable debt-to-income ratio,completed,False
APP-010450,CUST-010450,2026-03-12,broker,retail_mass,36-45,employed,35111.38,2335.43,1,30661.71,48,0.329,20.7,0,True,0,False,23.6,approved,stable income relative to requested amount,completed,False
APP-018319,CUST-018319,2025-08-09,online,retail_mass,26-35,employed,57765.01,2620.65,1,22278.76,36,0.227,4.6,1,True,0,False,11.1,rejected,previous credit default on record,completed,False
APP-012117,CUST-012117,2026-03-17,broker,retail_affluent,36-45,employed,92349.41,4214.71,2,47817.5,36,0.245,2.9,0,False,1,False,27.4,approved,clean credit history,completed,False
APP-010164,CUST-010164,2025-08-24,mobile_app,retail_affluent,65+,retired,25340.71,1161.62,0,45817.94,84,0.192,3.8,0,False,3,False,48.9,approved,acceptable debt-to-income ratio,completed,False
APP-017063,CUST-017063,2025-01-19,broker,small_business,36-45,self_employed,93686.33,3590.61,0,195095.76,48,0.153,0.3,0,True,0,True,82.3,,customer withdrew before a decision was reached,withdrawn,False
APP-010291,CUST-010291,2026-03-31,branch,retail_affluent,56-65,employed,47637.4,5711.34,1,67430.37,120,0.407,7.0,1,True,0,False,11.9,rejected,debt-to-income ratio above acceptable threshold,completed,True
APP-001499,CUST-001499,2026-04-04,mobile_app,retail_affluent,36-45,employed,80894.15,4064.68,1,93223.9,48,0.273,1.0,0,True,0,False,18.9,approved,clean credit history,completed,False
APP-013397,CUST-013397,2026-01-28,branch,retail_mass,56-65,employed,49112.81,2027.22,0,32552.73,24,0.249,5.0,0,True,1,False,26.1,approved,stable income relative to requested amount,completed,False
APP-003512,CUST-003512,2025-03-10,branch,retail_mass,65+,self_employed,29583.83,1556.67,0,26648.07,60,0.25,24.5,0,True,0,False,23.7,approved,stable income relative to requested amount,completed,False
APP-014220,CUST-014220,2026-05-23,online,retail_affluent,46-55,unemployed,27580.17,836.23,0,53824.61,60,0.18,21.5,0,False,3,False,59.1,approved,acceptable debt-to-income ratio,completed,False
APP-008844,CUST-008844,2025-10-07,online,small_business,56-65,self_employed,92847.51,2908.84,3,89765.96,120,0.232,32.4,0,True,0,False,18.5,approved,clean credit history,completed,False
APP-008362,CUST-008362,2026-02-25,online,self_employed,56-65,self_employed,40769.44,1454.87,3,25702.4,36,0.288,20.2,0,True,0,False,25.5,approved,clean credit history,completed,False
APP-006828,CUST-006828,2025-09-14,branch,small_business,26-35,unknown,66038.86,3058.21,4,140176.44,48,0.319,9.5,0,True,0,False,11.1,rejected,income insufficient relative to requested amount,completed,False
APP-007130,CUST-007130,2025-06-23,broker,retail_affluent,36-45,employed,61529.1,2904.72,0,107178.21,60,0.235,17.3,0,True,0,False,21.7,approved,acceptable debt-to-income ratio,completed,False
APP-017266,CUST-017266,2026-05-19,online,retail_mass,56-65,employed,28764.98,1662.57,0,29169.57,36,0.285,11.7,0,True,1,False,26.2,approved,stable income relative to requested amount,completed,False
APP-015159,CUST-015159,2025-07-18,broker,retail_mass,36-45,employed,34397.46,1516.37,1,17008.11,48,0.24,7.0,0,True,0,False,15.1,approved,clean credit history,completed,False
APP-004085,CUST-004085,2025-12-10,online,retail_mass,26-35,employed,62503.0,3552.93,1,43203.41,24,0.302,1.3,0,True,0,False,21.3,approved,stable income relative to requested amount,completed,False
APP-000242,CUST-000242,2025-02-19,online,retail_mass,56-65,employed,60794.74,2555.57,1,29089.67,36,0.269,15.7,0,True,0,False,16.0,approved,stable income relative to requested amount,completed,False
APP-018090,CUST-018090,2025-01-01,branch,small_business,65+,self_employed,55290.94,2219.1,0,150198.9,36,0.213,25.8,0,True,0,True,130.0,,customer withdrew before a decision was reached,withdrawn,False
APP-013990,CUST-013990,2025-03-23,branch,retail_affluent,18-25,employed,147726.2,6793.1,2,235930.42,24,0.224,1.6,0,True,1,False,30.3,approved,acceptable debt-to-income ratio,completed,False
